,country,location,company,tech,component,phase,investment_value,capacity,status,dt_announce,dt_actual,dt_operational,dt_cancel,jobs,checked,reject-phase,finetune,share-investment
GBR-09890-01913_08_00_00,GBR,Shetland Isles,SSE,wind,deployment,initial,£580 million,-,announced,05-2023,NA,NA,NA,-,False,False,False,False
GBR-02068-01913_03_00_00,GBR,Sloy Power Station,SSE,hydroelectric,deployment,initial,-,-,announced,05-2023,NA,NA,NA,-,False,False,False,False
GBR-08095-01913_08_00_00,GBR,South Lanarkshire,SSE,wind,deployment,initial,-,173 MW,actual,09-2016,07-2016,NA,NA,-,False,False,False,False
GBR-09891-01913_08_00_00,GBR,Stronelairg,SSE,wind,deployment,initial,-,-,announced,03-2019,NA,NA,NA,-,False,False,False,False
IRL-09892-01913_05_00_00,IRL,Tarbert,SSE,nuclear,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-09893-01913_08_00_00,GBR,Tealing,SSE,wind,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
GBR-09894-01913_03_01_00,GBR,Tummel Bridge,SSE,hydroelectric,turbine_manufacturing,initial,£50 million,-,actual,08-2021,03-2022,NA,NA,65,False,False,False,False
GBR-09894-01913_03_01_01,GBR,Tummel Bridge,SSE,hydroelectric,turbine_manufacturing,first expansion,£50 million,-,operational,08-2021,03-2022,05-2022,NA,65,False,False,False,False
FRA-07727-01913_08_00_00,FRA,Vélye,SSE,wind,deployment,initial,€30 million,27 MW,actual,-,11-2023,NA,NA,-,False,False,False,False
GBR-02069-01913_01_00_00,GBR,Warrington,SSE,battery,deployment,initial,-,150MW/300MWh,actual,12-2023,01-2024,NA,NA,-,False,False,False,False
IRL-09895-01913_08_00_00,IRL,Wicklow Port,SSE,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-07941-01913_08_00_00,GBR,Wind farms,SSE,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-07941-01913_04_01_00,GBR,Wind farms,SSE,hydrogen,green_hydrogen,initial,-,-,announced,08-2021,NA,NA,NA,-,False,False,False,False
GBR-07941-01913_04_05_00,GBR,Wind farms,SSE,hydrogen,storage,initial,-,-,announced,08-2021,NA,NA,NA,-,False,False,False,False
GBR-05290-01913_08_00_00,GBR,Yorkshire,SSE,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-01655-07139_01_00_00,GBR,Coalburn,SSE Energy Markets,battery,deployment,initial,-,500 MW / 1 GWh,actual,03-2022,-,NA,NA,-,False,False,False,False
GBR-01522-01417_01_00_00,GBR,Kent,SSE Energy Solutions,battery,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-02067-09921_03_00_00,GBR,Ferrybridge,SSE Generation Ltd,hydroelectric,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-09896-09922_03_00_00,GBR,Lochaber,SSE Plc,hydroelectric,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-09896-09922_03_00_01,GBR,Lochaber,SSE Plc,hydroelectric,deployment,first expansion,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-04548-02431_04_00_00,GBR,Aldbrough,SSE Thermal,hydrogen,deployment,initial,-,320 GWh,announced,07-2021,NA,NA,NA,-,False,False,False,False
GBR-03494-02431_04_00_00,GBR,Hull,SSE Thermal,hydrogen,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-02278-02431_04_02_00,GBR,Humber,SSE Thermal,hydrogen,blue_hydrogen,initial,-,-,announced,04-2021,NA,NA,NA,-,False,False,False,False
GBR-04551-02431_04_00_00,GBR,Keadby,SSE Thermal,hydrogen,deployment,initial,-,-,announced,07-2021,NA,NA,NA,-,False,False,False,False
GBR-06420-02431_04_00_00,GBR,Peterhead,SSE Thermal,hydrogen,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-08723-02431_04_00_00,GBR,Saltend Power Station,SSE Thermal,hydrogen,deployment,initial,-,-,announced,06-2022,NA,NA,NA,-,False,False,False,False
POL-05286-09924_08_07_00,POL,Szczecin,ST3 Offshore,wind,other,initial,-,-,cancelled,-,NA,NA,-,-,False,False,False,False
GBR-09862-07366_06_00_00,GBR,King's Lynn,STEAG Solar Energy Solutions,solar,deployment,initial,-,55 MW,announced,02-2022,NA,NA,NA,-,False,False,False,False
GBR-09862-07366_01_00_00,GBR,King's Lynn,STEAG Solar Energy Solutions,battery,deployment,initial,-,15 megawatt-hours,announced,02-2022,NA,NA,NA,-,False,False,False,False
GBR-09897-09925_05_00_00,GBR,Sci-Tech Daresbury,STFC Hartree Centre,nuclear,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-08502-09926_02_05_00,DEU,Garching a. d. Alz,STRABAG,geothermal,power_plant_equipment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
DEU-08502-09927_02_05_00,DEU,Garching a. d. Alz,STRABAG Umwelttechnik GmbH,geothermal,power_plant_equipment,initial,-,-,operational,-,-,05-2022,NA,-,False,False,False,False
CHE-02692-09928_02_00_00,CHE,Lausanne,STRYDE,geothermal,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
FRA-04755-01273_04_01_00,FRA,Créteil,SUEZ,hydrogen,green_hydrogen,initial,-,500 kg/day,announced,02-2021,NA,NA,NA,-,False,False,False,False
FRA-04755-01273_04_04_00,FRA,Créteil,SUEZ,hydrogen,electrolysers,initial,-,500 kg/day,announced,02-2021,NA,NA,NA,-,False,False,False,False
FRA-01135-01273_01_05_00,FRA,Trappes,SUEZ,battery,recycling,initial,-,-,actual,01-2023,01-2023,NA,NA,-,False,False,False,False
DEU-00094-09929_06_00_00,DEU,Berlin,SUNfarming,solar,deployment,initial,€23 million,-,actual,05-2019,-,NA,NA,-,False,False,False,False
DEU-09898-09929_06_00_00,DEU,Steinhöfel,SUNfarming,solar,deployment,initial,€500 million,-,announced,-,NA,NA,NA,-,False,False,False,False
SWE-09899-09930_06_00_00,SWE,Sjöbo Kommun,SVEA Renewable Solar AB,solar,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
DEU-00119-00695_01_04_00,DEU,['Brandenburg'],SVOLT,battery,module_assembly,['initial'],-,-,announced,09-2022,NA,['NA'],NA,-,True,True,False,False
DEU-00474-00695_01_00_00,DEU,['Heusweiler'],SVOLT,battery,module_assembly,['initial'],[],-,cancelled,11-2020,12-2022,['NA'],10-2024,-,True,False,False,False
DEU-01538-00695_01_03_00,DEU,Lauchhammer,SVOLT,battery,cell_manufacturing,['initial'],-,['16 GWh'],cancelled,09-2022,NA,['NA'],05-2024,-,True,False,False,False
DEU-00942-00695_01_03_00,DEU,Saarland,SVOLT,battery,cell_manufacturing,['initial'],[],['24 GWh'],cancelled,11-2020,NA,['NA'],04-2023,-,True,False,False,False
DEU-00942-00695_01_03_01,DEU,Saarland,SVOLT,battery,cell_manufacturing,first expansion,-,-,cancelled,11-2020,NA,NA,04-2023,-,True,True,False,False
DEU-00942-00695_07_99_00,DEU,['Saarland'],SVOLT,vehicle,NA,['initial'],['€2 billion'],-,announced,11-2020,NA,['NA'],NA,-,True,True,False,False
DEU-01855-02432_04_01_00,DEU,Wunsiedel,SWW Wunsiedel GmbH,hydrogen,green_hydrogen,initial,-,900 tons per year,actual,10-2020,07-2020,NA,NA,-,False,False,False,False
DEU-01855-02432_04_04_00,DEU,Wunsiedel,SWW Wunsiedel GmbH,hydrogen,electrolysers,initial,-,900 tons per year,actual,10-2020,07-2020,NA,NA,-,False,False,False,False
DEU-03474-04232_04_01_00,DEU,Dillingen,Saarstahl,hydrogen,green_hydrogen,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
FRA-07293-08049_06_00_00,FRA,Colmar,Saem Vialis,solar,deployment,initial,€15 million,-,operational,-,-,-,NA,-,False,False,False,False
FRA-07293-08049_06_00_01,FRA,Colmar,Saem Vialis,solar,deployment,first expansion,€15 million,-,operational,05-2019,-,-,NA,-,False,False,False,False
FRA-07292-08049_06_00_00,FRA,Volgelsheim,Saem Vialis,solar,deployment,initial,€15 million,22 MW,operational,-,-,-,NA,-,False,False,False,False
DEU-08480-09931_06_00_00,DEU,Senftenberg,Saferay,solar,deployment,initial,€150 million,78 MW (DC),operational,09-2011,09-2011,09-2011,NA,-,False,False,False,False
FRA-00113-00697_01_04_00,FRA,Bordeaux,Saft,battery,module_assembly,initial,€15 million,-,announced,03-2020,NA,NA,NA,-,False,False,False,False
FRA-00274-00697_01_03_00,FRA,['Douvrin'],Saft,battery,cell_manufacturing,['initial'],-,-,announced,-,NA,['NA'],NA,-,True,True,False,False
FRA-00279-00697_01_00_00,FRA,Dunkirk,Saft,battery,deployment,initial,13 million EUR,-,actual,03-2020,03-2020,NA,NA,-,False,False,False,False
FRA-00279-00697_01_00_01,FRA,Dunkirk,Saft,battery,deployment,first expansion,13 million EUR,-,operational,03-2020,03-2020,-,NA,-,False,False,False,False
FRA-00770-00697_01_03_00,FRA,Nersac,Saft,battery,cell_manufacturing,['initial'],['200 million EUR'],['pilot'],operational,01-2020,01-2020,['06-2021'],NA,-,True,False,False,False
FRA-00770-00697_01_04_00,FRA,Nersac,Saft,battery,module_assembly,initial,200 million EUR,-,actual,01-2020,01-2020,NA,NA,-,False,False,False,False
FRA-00812-00697_01_03_00,FRA,['Nouvelle-Aquitaine'],Saft,battery,cell_manufacturing,['initial'],-,-,announced,09-2019,NA,['NA'],NA,-,True,True,False,False
FRA-01090-00697_01_00_00,FRA,Taiwan,Saft,battery,deployment,initial,-,15 MWh,announced,05-2021,NA,NA,NA,-,False,False,False,False
FRA-01090-00697_06_00_00,FRA,Taiwan,Saft,solar,deployment,initial,-,-,announced,05-2021,NA,NA,NA,-,False,False,False,False
NOR-08789-09932_04_01_00,NOR,Florø,Saga Fjordbase AS,hydrogen,green_hydrogen,initial,-,-,announced,03-2023,NA,NA,NA,-,False,False,False,False
NOR-08789-09932_08_00_00,NOR,Florø,Saga Fjordbase AS,wind,deployment,initial,-,-,announced,03-2023,NA,NA,NA,-,False,False,False,False
NOR-01515-02433_04_00_00,NOR,Oslo,Saga Pure,hydrogen,deployment,initial,-,-,announced,06-2021,NA,NA,NA,-,False,False,False,False
ROU-04451-05974_02_00_00,ROU,Bucharest,Sage,geothermal,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-01076-00698_07_01_00,GBR,Sunderland,Saietta,vehicle,EV_component_manufacturing,initial,-,"100,000 units per year",actual,04-2022,04-2022,NA,NA,-,False,False,False,False
GBR-02088-09933_06_00_00,GBR,Leamington Spa,Sainsbury's,solar,deployment,initial,-,-,announced,03-2012,NA,NA,NA,-,False,False,False,False
ROU-08690-03389_06_00_00,ROU,Călărași,Saint Gobain,solar,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
DEU-03135-03389_06_04_00,DEU,Torgau,Saint Gobain,solar,modules,initial,-,100 MW,announced,-,NA,NA,NA,-,False,False,False,False
ROU-08690-09934_06_00_00,ROU,Călărași,Saint-Gobain Romania,solar,deployment,initial,-,8.6 MW,actual,05-2022,05-2022,NA,NA,-,False,False,False,False
FRA-07005-08051_06_00_00,FRA,Fontenet,Saintonge Energies,solar,deployment,initial,-,40.06 MW,announced,11-2021,NA,NA,NA,-,False,False,False,False
GBR-01706-02580_08_07_00,GBR,Fife,Saipem,wind,other,initial,-,-,actual,-,11-2019,NA,NA,-,False,False,False,False
NOR-02726-02580_06_00_00,NOR,Froya,Saipem,solar,deployment,initial,-,-,announced,03-2021,NA,NA,NA,-,False,False,False,False
FRA-03927-02580_08_07_00,FRA,Le Havre,Saipem,wind,other,initial,-,-,actual,02-2020,06-2020,NA,NA,-,False,False,False,False
GBR-02382-02580_08_07_00,GBR,North Sea,Saipem,wind,other,initial,-,-,actual,04-2021,07-2021,NA,NA,290,False,False,False,False
GBR-02382-09935_04_01_00,GBR,North Sea,Salamander,hydrogen,green_hydrogen,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-02382-09935_08_00_00,GBR,North Sea,Salamander,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-06420-09935_08_00_00,GBR,Peterhead,Salamander,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-06420-09935_01_00_00,GBR,Peterhead,Salamander,battery,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-09010-09936_06_00_00,GBR,Belfast,Saliis Limited,solar,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-00957-09938_04_01_00,DEU,Salzgitter,Salzgitter AG,hydrogen,green_hydrogen,initial,-,200 Nm³ per hour,announced,02-2022,NA,NA,NA,-,False,False,False,False
DEU-00957-09938_04_04_00,DEU,Salzgitter,Salzgitter AG,hydrogen,electrolysers,initial,-,200 Nm³ per hour,announced,02-2022,NA,NA,NA,-,False,False,False,False
DEU-05055-05976_04_01_00,DEU,Baltic Sea,Salzgitter Flachstahl,hydrogen,green_hydrogen,initial,1 billion EUR,-,actual,04-2023,-,NA,NA,-,False,False,False,False
DEU-05055-05976_08_00_00,DEU,Baltic Sea,Salzgitter Flachstahl,wind,deployment,initial,-,-,actual,04-2023,-,NA,NA,-,False,False,False,False
DEU-00957-05976_04_00_00,DEU,Salzgitter,Salzgitter Flachstahl,hydrogen,deployment,initial,-,-,announced,03-2021,NA,NA,NA,-,False,False,False,False
DEU-00977-05976_06_00_00,DEU,Saxony-Anhalt,Salzgitter Flachstahl,solar,deployment,initial,-,-,actual,04-2024,-,NA,NA,-,False,False,False,False
DEU-00957-09939_06_00_00,DEU,Salzgitter,Salzgitter Group,solar,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
DEU-00957-09939_04_01_00,DEU,Salzgitter,Salzgitter Group,hydrogen,green_hydrogen,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
ISL-04202-09940_02_00_00,ISL,Svartsengi,Samherji,geothermal,deployment,initial,-,-,operational,-,-,-,NA,-,False,False,False,False
HUN-00249-00702_01_03_00,HUN,['Debrecen'],Samsung,battery,cell_manufacturing,['initial'],['345 million EUR'],-,actual,08-2022,-,['NA'],NA,-,True,True,False,False
HUN-00249-00702_07_01_00,HUN,['Debrecen'],Samsung,vehicle,contractual,['initial'],-,-,announced,-,NA,['NA'],NA,-,True,False,False,False
DEU-00363-00702_01_05_00,DEU,Gera-Cretzschwitz,Samsung,battery,recycling,initial,€45 million,"20,000 tons",announced,09-2023,NA,NA,NA,100,False,False,False,False
HUN-00419-00702_01_03_00,HUN,Göd,Samsung,battery,cell_manufacturing,['initial'],['358 million USD'],"['50,000 batteries']",actual,03-2016,08-2016,['07-2018'],NA,-,True,False,False,True
HUN-00419-00702_01_03_01,HUN,Göd,Samsung,battery,cell_manufacturing,['first expansion'],['740 million EUR'],['40 GWh'],actual,02-2021,02-2021,['NA'],NA,-,True,False,False,True
HUN-00419-00702_01_02_00,HUN,['Göd'],Samsung,battery,battery_materials,['initial'],-,['30 GWh'],actual,-,-,['NA'],NA,-,True,True,False,False
HUN-00419-00702_01_02_01,HUN,['Göd'],Samsung,battery,battery_materials,['first expansion'],['740 million EUR'],-,actual,02-2021,-,['NA'],NA,-,True,True,False,False
HUN-00419-00702_07_02_00,HUN,['Göd'],Samsung,vehicle,battery_vehicle_assembly,['initial'],358 million USD,['30 GWh'],actual,08-2016,08-2016,['NA'],NA,-,True,True,False,False
HUN-00419-00702_07_02_01,HUN,['Göd'],Samsung,vehicle,battery_vehicle_assembly,['first expansion'],['740 million EUR'],-,actual,02-2021,02-2021,['NA'],NA,-,True,True,False,False
GBR-09854-00702_01_03_00,GBR,['Leighton Buzzard'],Samsung,battery,cell_manufacturing,['initial'],-,-,announced,-,NA,['NA'],NA,-,True,True,False,False
GBR-09854-00702_01_04_00,GBR,Leighton Buzzard,Samsung,battery,module_assembly,['initial'],-,-,announced,-,NA,['NA'],NA,-,True,True,False,False
DEU-00755-00702_01_03_00,DEU,Munich,Samsung,battery,cell_manufacturing,initial,-,-,announced,11-2019,NA,NA,NA,-,True,True,False,False
DEU-00755-00702_07_01_00,DEU,Munich,Samsung,vehicle,EV_component_manufacturing,initial,-,-,announced,-,NA,NA,NA,-,True,True,False,False
ROU-04366-09941_05_00_00,ROU,Doicești,Samsung C&T Corporation,nuclear,deployment,initial,-,462 MW,announced,-,NA,NA,NA,-,False,False,False,False
DEU-03678-09942_08_03_00,DEU,Bedburg,Sany,wind,nacelle_assembly,initial,-,-,announced,09-2024,NA,NA,NA,-,False,False,False,False
HUN-03138-03394_06_04_00,HUN,Dorog City,Sanyo,solar,modules,initial,19 million EUR,150 MW,operational,11-2011,-,11-2011,NA,300,False,False,False,False
GBR-02197-09943_08_00_00,GBR,Aberdeen,Sarens,wind,deployment,initial,£1.6 million,-,announced,-,NA,NA,NA,25,False,False,False,False
GBR-00222-09943_08_00_00,GBR,Cornwall,Sarens,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-09900-09943_08_00_00,GBR,Longpark,Sarens,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-00876-09943_08_00_00,GBR,Port Talbot,Sarens,wind,deployment,initial,-,-,actual,05-2024,-,NA,NA,-,False,False,False,False
ROU-04625-05986_05_00_00,ROU,Cernavoda,Sargent & Lundy,nuclear,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
ROU-04366-05986_05_00_00,ROU,Doicești,Sargent & Lundy,nuclear,deployment,initial,-,-,actual,-,-,NA,NA,-,False,False,False,False
DEU-01541-01276_01_03_00,DEU,Vreden,Saueressig Engineering,battery,cell_manufacturing,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
POL-03141-03399_06_03_00,POL,Wrocław,Saule Technologies,solar,cell,initial,€10 million,-,actual,06-2021,06-2021,NA,NA,-,False,False,False,False
POL-03141-03399_06_03_01,POL,Wrocław,Saule Technologies,solar,cell,first expansion,10 million EUR,100 MW,actual,06-2021,06-2021,NA,NA,-,False,False,False,False
POL-02533-03400_06_00_00,POL,Lublin,Saules Technology,solar,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-00382-09944_08_00_00,GBR,Glasgow,Scada International,wind,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
SWE-00386-00706_07_01_00,SWE,Gothenburg,Scania,vehicle,EV_component_manufacturing,initial,128 million EUR,-,actual,03-2021,-,NA,NA,-,False,False,False,False
SWE-00386-00706_07_01_01,SWE,Gothenburg,Scania,vehicle,EV_component_manufacturing,first expansion,-,-,actual,03-2021,-,NA,NA,-,False,False,False,False
SWE-00386-00706_04_03_00,SWE,Gothenburg,Scania,hydrogen,fuel_cell,initial,-,-,announced,03-2021,NA,NA,NA,-,False,False,False,False
SWE-01087-00706_01_04_00,SWE,Södertälje,Scania,battery,module_assembly,initial,100 million EUR,-,actual,11-2020,01-2021,NA,NA,200,False,False,False,False
SWE-01087-00706_07_02_00,SWE,Södertälje,Scania,vehicle,battery_vehicle_assembly,initial,100 million EUR,-,actual,11-2020,01-2021,NA,NA,200,False,False,False,False
SWE-01201-00706_01_03_00,SWE,Västerås,Scania,battery,cell_manufacturing,initial,10 million EUR,-,actual,05-2018,07-2018,NA,NA,-,False,False,False,False
SWE-01201-00706_07_01_00,SWE,Västerås,Scania,vehicle,EV_component_manufacturing,initial,10 million EUR,-,actual,-,-,NA,NA,-,False,False,False,False
SWE-01319-00706_07_00_00,SWE,Östersund,Scania,vehicle,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
GBR-08075-09946_08_07_00,GBR,Rosyth,Scarborough Muir Group,wind,other,initial,-,-,announced,10-2022,NA,NA,NA,-,False,False,False,False
NOR-04097-02437_06_00_00,NOR,Rangunia,Scatec Solar,solar,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
NOR-04094-09947_06_00_00,NOR,Nilphamari,Scatec Solar ASA,solar,deployment,initial,180 million USD,50 MW,announced,12-2018,NA,NA,NA,-,False,False,False,False
DEU-00151-00707_07_01_00,DEU,Bühl,Schaeffler,vehicle,EV_component_manufacturing,initial,130 million EUR,-,actual,11-2022,-,NA,NA,-,False,False,False,False
FRA-01542-00707_04_03_00,FRA,Haguenau,Schaeffler,hydrogen,fuel_cell,initial,-,-,actual,06-2022,06-2022,NA,NA,-,False,False,False,False
DEU-00468-00707_06_00_00,DEU,Herzogenaurach,Schaeffler,solar,deployment,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-00468-00707_04_03_00,DEU,Herzogenaurach,Schaeffler,hydrogen,fuel_cell,initial,-,-,announced,08-2022,NA,NA,NA,-,False,False,False,False
NOR-00469-00707_07_01_00,NOR,Herøya,Schaeffler,vehicle,EV_component_manufacturing,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
SVK-05548-00707_07_01_00,SVK,Kysuce,Schaeffler,vehicle,EV_component_manufacturing,initial,20 million EUR,-,operational,-,12-2021,-,NA,-,False,False,False,False
DEU-00755-00707_07_01_00,DEU,Munich,Schaeffler,vehicle,EV_component_manufacturing,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
HUN-01083-00707_07_01_00,HUN,Szombathely,Schaeffler,vehicle,EV_component_manufacturing,initial,-,"800,000 products per year",operational,09-2021,06-2020,09-2021,NA,150,False,False,False,False
GRC-08387-07484_06_00_00,GRC,between Tripoli and Megalopolis,Scheuten Solar,solar,deployment,initial,-,1 MWp,announced,08-2009,NA,NA,NA,-,False,False,False,False
DEU-03678-09948_06_00_00,DEU,Bedburg,Schletter,solar,deployment,initial,-,3.2 MWp,announced,-,NA,NA,NA,-,False,False,False,False
DEU-09901-09949_06_00_00,DEU,Kirchdorf,Schletter Group,solar,deployment,initial,-,-,cancelled,-,NA,NA,-,-,False,False,False,False
DEU-09902-03403_06_02_00,DEU,Dunningen,Schmid,solar,ingot_wafers,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-09902-03403_06_04_00,DEU,Dunningen,Schmid,solar,modules,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-02287-03403_06_04_00,DEU,Freiburg,Schmid,solar,modules,initial,-,-,announced,04-2018,NA,NA,NA,-,False,False,False,False
DEU-04752-03403_06_02_00,DEU,Freudenstadt,Schmid,solar,ingot_wafers,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-04752-03403_06_04_00,DEU,Freudenstadt,Schmid,solar,modules,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-00244-09950_06_03_00,DEU,Darmstadt,Schmid Group,solar,cell,initial,-,-,announced,-,NA,NA,NA,-,False,False,False,False
DEU-00275-09951_06_01_00,DEU,Dresden,Schmid Silicon Pilot Production,solar,polysilicon,initial,-,300 tonnes,actual,11-2008,-,NA,NA,-,False,False,False,False
GRC-01817-01278_08_00_00,GRC,Agios Efstratios,Schneider Electric,wind,deployment,initial,EUR 7.7 million,1 MW,actual,10-2020,-,NA,NA,-,False,False,False,False
